Time,Position,Velocity
1705983322.9228482,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.0184586,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.1145647,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.210463,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.3222983,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.4181192,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.514283,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.6100278,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.722002,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.8178675,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983323.913694,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.0099413,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.1214454,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.2174346,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.3132942,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.40929,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.5210042,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.6170309,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.712955,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.8090603,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983324.920498,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.0164385,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.1123369,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.2083054,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.3200963,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.4160979,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.512101,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.6240227,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.7197425,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.8156312,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983325.911631,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.0234976,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.119231,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.215026,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.3109634,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.4227788,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.5187714,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.6146758,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.7104852,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.8224628,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983326.9183128,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.0143285,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.1102285,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.2219937,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.3179889,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.4137988,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.5097837,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.6216302,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.7173483,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.813598,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983327.925107,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.0211267,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.1170568,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.212859,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.3247898,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.4204628,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.5164812,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.6126244,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.7245204,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.820115,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983328.9162588,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.012077,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.1238687,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.219712,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.315908,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.411734,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.5231483,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.6192303,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.715116,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.8109255,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983329.9227293,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.0187225,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.1146734,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.2106721,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.3222203,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.418094,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.5143366,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.625776,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.7217557,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.817778,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983330.9138498,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.0255356,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.121405,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.2174747,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.3131647,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.4251337,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.5211322,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.616996,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.7128453,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.8246238,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983331.9204955,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.0164812,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.1124046,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.2244742,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.3201973,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.4161506,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.5119607,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.6239345,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.719716,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.8156908,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983332.9114954,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.02341,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.1193962,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.21519,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.3269114,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.4226472,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.518749,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.614539,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.7264252,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.8224878,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983333.9183586,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.0142612,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.125987,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.2219248,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.317747,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.413867,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.5257528,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.6216369,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.717437,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.8132112,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983334.9250107,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.0213666,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.117116,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.2130344,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.3248024,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.4206245,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.5167081,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.6282845,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.7242303,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.8201716,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983335.9160888,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.0280454,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.123917,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.219886,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.3156507,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.4273202,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.5232804,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.6193976,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.7149181,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.826866,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983336.922681,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.0189466,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.114439,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.2265172,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.3223438,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.4182317,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.514254,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.6259432,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.7219129,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.8178725,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983337.9135623,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.0254083,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.1214366,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.2172444,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.329206,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.425133,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.5210307,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.6170058,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.7287638,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.8244746,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983338.920432,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.0165677,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.1283119,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.2243135,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.320197,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.4160674,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.5279431,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.6238055,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.7197778,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.8156278,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983339.9275143,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.0235574,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.1194475,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.2151308,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.326897,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.4229252,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.5188336,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.6305666,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.726536,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.8223078,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983340.9184775,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.0301843,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.1260924,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.2222397,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.3180397,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.4298568,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.5256002,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.6216662,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.717929,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.829148,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983341.925144,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.0212123,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.117039,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.228783,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.3248577,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.4206605,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.5167594,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.6282864,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.7242491,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.8202083,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983342.9159527,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.0276003,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.123658,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.219593,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.3315864,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.4276695,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.5234952,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.6189823,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.7310739,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.8269534,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983343.922573,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.0188391,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.1305604,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.2266588,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.3224442,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.4183044,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.5300062,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.625935,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.7219563,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.8179903,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983344.9296167,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.025406,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.1215143,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.2173996,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.3293471,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.42502,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.5209625,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.616902,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.728801,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.8247817,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983345.9207149,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.032376,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.1284783,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.2243018,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.3200665,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.4317822,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.5279849,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.6236966,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.7196763,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.8313255,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983346.927299,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.0232375,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.119062,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.2309685,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.326669,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.422591,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.5184958,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.6307223,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.726453,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.8220506,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983347.9179323,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.0298207,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.1257925,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.221841,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.3337166,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.4295757,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.5254412,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.6214325,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.7332222,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.829305,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983348.924839,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983349.0209093,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983349.1326928,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983349.2286496,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983349.3245897,"x: 1.843
y: 2.191
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
